Date,Open,High,Low,Close,Volume
2021-04-02,65.5,66.0,64.95,65.0,130500.0
2021-04-05,65.0,65.0,61.32,61.8,439500.0
2021-04-06,61.8,65.45,60.8,64.82,414000.0
2021-04-07,66.5,66.99,64.51,66.39,210500.0
2021-04-08,66.5,67.6,66.01,66.59,139000.0
2021-04-09,66.65,67.34,64.0,66.38,199500.0
2021-04-12,66.0,67.45,64.6,65.96,136500.0
2021-04-13,65.9,67.0,65.5,66.13,179500.0
2021-04-14,66.79,67.0,65.74,66.61,64000.0
2021-04-15,67.7,67.7,66.0,66.28,316500.0
2021-04-16,66.03,67.49,65.85,67.04,77000.0
2021-04-19,66.8,67.75,64.0,66.84,77500.0
2021-04-20,66.99,67.3,65.74,66.04,148000.0
2021-04-21,66.99,66.99,65.0,65.87,158500.0
2021-04-22,65.05,65.75,61.26,63.39,868000.0
2021-04-23,62.0,62.4,60.0,61.29,1603500.0
2021-04-26,60.77,65.1,60.0,64.33,1066500.0
2021-04-27,62.15,66.1,62.15,65.01,585000.0
2021-04-28,64.27,65.75,64.27,64.88,216500.0
2021-04-29,64.88,66.2,64.88,66.06,377000.0
2021-04-30,65.0,66.5,64.25,65.22,165500.0
2021-05-03,63.31,63.74,60.33,63.48,544500.0
2021-05-04,63.5,65.45,63.5,64.84,166000.0
2021-05-05,66.12,66.12,63.8,65.64,81500.0
2021-05-06,65.0,66.4,64.65,65.6,97500.0
2021-05-17,66.98,66.99,66.03,66.6,192500.0
2021-05-18,66.9,66.9,64.53,65.94,306500.0
2021-05-19,64.66,66.15,64.66,65.95,159500.0
2021-05-20,65.0,66.44,65.0,65.79,171000.0
2021-05-21,66.0,66.01,64.9,65.64,119000.0
2021-05-24,65.98,66.5,65.65,66.31,432000.0
2021-05-25,66.31,68.0,65.5,67.11,575000.0
2021-05-26,67.23,69.0,67.23,68.26,908500.0
2021-05-27,68.0,68.95,67.5,67.61,767500.0
2021-05-28,67.35,67.8,64.7,67.49,1201000.0
2021-05-31,68.0,69.1,67.95,68.56,885500.0
2021-06-01,68.94,73.5,68.7,72.43,1077500.0
2021-06-02,72.5,73.6,71.15,71.87,1200000.0
2021-06-03,71.5,72.39,70.0,70.07,276500.0
2021-06-04,70.33,71.75,70.0,70.9,880000.0
2021-06-07,71.0,72.0,71.0,71.88,169500.0
2021-06-08,71.26,71.6,69.0,70.91,208500.0
2021-06-09,71.0,71.0,69.7,70.0,302500.0
2021-06-10,70.0,70.5,69.75,70.04,381500.0
2021-06-11,70.4,70.9,69.9,69.99,213000.0
2021-06-14,70.69,71.6,70.0,70.09,303000.0
2021-06-15,70.45,70.47,69.69,69.95,363000.0
2021-06-16,70.0,70.0,69.7,69.85,175500.0
2021-06-17,69.8,72.0,69.8,70.37,1181500.0
2021-06-18,71.0,72.45,71.0,71.06,1736500.0
2021-06-21,71.49,71.8,71.0,71.01,149000.0
2021-06-22,71.1,71.98,70.25,71.47,257500.0
2021-06-23,71.5,71.94,70.95,71.09,341500.0
2021-06-24,71.48,71.48,70.86,71.1,221000.0
2021-06-25,70.56,71.1,70.0,70.25,483500.0
2021-06-28,70.0,71.02,68.0,68.48,412500.0
2021-06-29,69.15,70.1,69.0,69.33,368000.0
2021-06-30,69.39,70.35,69.0,70.03,477000.0
2021-07-01,69.6,70.74,69.6,70.5,109500.0
2021-07-02,70.5,70.85,70.0,70.06,36000.0
2021-07-05,70.0,70.5,70.0,70.26,95500.0
2021-07-06,70.46,70.46,70.0,70.11,91500.0
2021-07-07,70.0,70.54,69.39,70.49,115500.0
2021-07-08,70.49,73.0,70.0,72.1,555000.0
2021-07-09,72.35,72.4,70.5,71.49,275000.0
2021-07-12,71.6,72.35,71.0,71.13,116000.0
2021-07-13,70.08,71.0,70.0,71.0,246500.0
2021-07-14,71.33,72.15,71.0,71.97,195500.0
2021-07-15,71.6,72.53,71.6,72.02,97500.0
2021-07-16,72.0,73.0,71.9,72.02,687000.0
2021-07-19,72.99,73.0,72.2,72.8,68500.0
2021-07-23,72.99,73.9,72.16,73.45,178000.0
2021-07-26,73.45,75.6,73.45,74.28,677000.0
2021-07-27,74.2,75.75,73.52,73.89,895500.0
2021-07-28,74.0,74.05,72.7,73.0,192000.0
2021-07-29,73.03,73.99,72.5,72.96,111000.0
2021-07-30,72.85,74.0,72.5,73.05,161000.0
2021-08-02,73.0,74.9,72.0,74.47,295500.0
2021-08-03,74.96,75.99,74.51,75.12,807000.0
2021-08-04,75.5,76.76,75.5,75.6,257500.0
2021-08-05,76.5,77.19,75.71,76.06,168000.0
2021-08-06,76.09,76.09,74.8,75.01,152500.0
2021-08-09,75.0,75.74,74.0,74.12,114000.0
2021-08-10,74.01,74.98,73.85,74.03,307500.0
2021-08-11,74.45,74.45,74.0,74.01,92000.0
2021-08-12,74.99,74.99,73.5,73.56,40000.0
2021-08-13,73.3,74.5,73.27,74.0,131500.0
2021-08-16,73.5,74.5,73.0,73.97,137000.0
2021-08-17,74.49,75.0,73.5,74.73,67000.0
2021-08-20,75.5,75.56,74.85,74.94,118000.0
2021-08-23,75.0,75.48,74.52,75.01,280000.0
2021-08-24,74.02,76.4,74.02,74.66,58000.0
2021-08-25,74.53,75.1,74.53,74.6,53500.0
2021-08-26,74.53,75.39,74.0,75.11,107500.0
2021-08-27,74.52,75.25,73.08,75.12,134500.0
2021-08-30,70.11,75.5,70.11,74.35,45500.0
2021-08-31,74.35,74.95,74.35,74.51,21000.0
2021-09-01,74.94,76.48,74.94,75.94,489000.0
2021-09-02,75.03,75.05,74.95,74.99,111000.0
2021-09-03,71.35,75.1,71.35,75.0,348000.0
2021-09-06,75.0,75.0,74.0,74.51,38000.0
2021-09-07,74.51,75.1,74.02,75.0,84000.0
2021-09-08,74.6,75.0,74.25,74.96,153000.0
2021-09-09,75.5,75.5,74.0,75.18,136500.0
2021-09-10,74.75,75.75,74.75,75.71,691000.0
2021-09-13,75.5,76.51,75.25,76.2,463000.0
2021-09-14,76.47,76.6,74.5,75.28,314500.0
2021-09-15,74.8,75.5,72.1,74.87,97000.0
2021-09-16,75.0,77.45,73.75,77.15,687500.0
2021-09-17,77.5,77.5,75.35,75.98,335000.0
2021-09-20,76.5,76.5,74.0,74.77,164000.0
2021-09-21,75.1,75.21,74.0,74.04,69000.0
2021-09-22,73.5,73.99,70.0,72.99,339500.0
2021-09-23,75.99,75.99,72.0,72.33,54500.0
2021-09-24,72.0,74.0,71.6,73.22,131500.0
2021-09-27,73.0,73.22,72.1,73.15,187500.0
2021-09-28,72.3,73.0,71.1,71.86,32000.0
2021-09-29,73.7,73.7,70.8,71.37,244500.0
2021-09-30,71.5,71.85,70.0,71.17,198000.0
2021-10-01,71.05,71.85,71.0,71.3,186500.0
2021-10-04,71.85,72.0,71.5,72.0,58500.0
2021-10-05,72.5,73.44,72.5,72.98,126500.0
2021-10-06,70.0,70.8,64.76,69.82,358000.0
2021-10-07,68.61,71.5,68.5,70.31,156000.0
2021-10-08,69.8,73.0,69.8,72.25,190500.0
2021-10-11,72.0,72.48,71.0,72.09,246000.0
2021-10-12,71.5,73.0,70.0,72.9,388000.0
2021-10-13,72.75,72.75,71.5,72.23,137000.0
2021-10-14,72.48,73.0,69.5,72.93,77000.0
2021-10-15,73.0,74.25,72.8,73.42,1234500.0
2021-10-18,73.5,73.95,73.0,73.64,169000.0
2021-10-20,74.85,76.9,74.4,76.38,763500.0
2021-10-21,76.0,77.2,75.25,76.16,401000.0
2021-10-22,76.25,77.0,76.0,76.77,109000.0
2021-10-25,77.0,77.0,76.0,76.76,99500.0
2021-10-26,74.99,76.0,74.0,74.08,42500.0
2021-10-27,75.0,75.75,74.77,75.1,153500.0
2021-10-28,75.01,75.01,73.26,74.87,565000.0
2021-10-29,73.62,75.39,73.62,75.12,127000.0
2021-11-01,75.2,75.59,74.52,75.03,71000.0
2021-11-02,74.99,75.0,74.05,74.5,291000.0
2021-11-03,74.55,74.84,74.0,74.13,301000.0
2021-11-04,74.43,74.43,73.5,73.79,85500.0
2021-11-05,73.5,74.48,73.5,73.91,97500.0
2021-11-08,73.26,75.0,73.0,74.15,152000.0
2021-11-09,74.89,76.48,73.1,73.22,167500.0
2021-11-10,73.98,73.98,73.08,73.47,89000.0
2021-11-11,73.35,74.8,73.2,73.92,135000.0
2021-11-12,73.86,74.0,72.99,73.26,337000.0
2021-11-15,73.75,74.48,73.2,74.16,49000.0
2021-11-16,73.5,74.4,73.1,74.1,133000.0
2021-11-17,74.02,74.5,74.0,74.42,94500.0
2021-11-18,74.9,75.0,73.99,74.01,256500.0
2021-11-19,74.0,75.45,74.0,74.67,420000.0
2021-11-22,74.75,74.75,73.02,73.25,87500.0
2021-11-23,73.3,73.5,72.9,73.0,198000.0
2021-11-24,72.0,73.75,72.0,72.76,87000.0
2021-11-25,72.94,72.94,72.0,72.0,172000.0
2021-11-26,72.25,72.25,70.0,71.38,143500.0
2021-11-29,71.39,72.95,70.01,72.5,221500.0
2021-11-30,73.39,74.5,71.0,71.2,201000.0
2021-12-01,72.0,72.95,71.5,72.75,58000.0
2021-12-02,72.5,74.5,67.3,67.3,468500.0
2021-12-03,67.0,69.89,66.0,67.69,300000.0
2021-12-06,67.57,69.0,67.57,68.0,45000.0
2021-12-07,69.87,69.89,68.0,68.52,231500.0
2021-12-08,69.4,69.52,66.65,66.75,80500.0
2021-12-09,66.75,66.9,65.5,66.04,94500.0
2021-12-10,67.49,67.49,64.5,64.86,99000.0
2021-12-13,65.7,65.7,65.0,65.02,34000.0
2021-12-14,65.5,67.0,65.0,65.62,451000.0
2021-12-15,67.0,68.5,67.0,67.57,254000.0
2021-12-16,68.39,69.0,67.11,68.8,641500.0
2021-12-17,69.25,69.5,67.1,68.95,44500.0
2021-12-20,69.75,70.5,69.25,70.0,71000.0
2021-12-21,70.0,70.48,69.53,69.88,118000.0
2021-12-22,71.0,73.4,70.0,70.97,87500.0
2021-12-23,70.51,70.97,69.76,70.37,130500.0
2021-12-24,70.0,70.99,69.85,70.05,58500.0
2021-12-27,70.25,71.3,70.25,71.16,327500.0
2021-12-28,71.0,72.68,71.0,72.22,649500.0
2021-12-29,72.0,73.46,72.0,72.55,500000.0
2021-12-30,72.75,72.94,72.25,72.77,371000.0
2021-12-31,73.0,73.4,72.5,72.69,593500.0
2022-01-03,72.5,73.63,72.5,73.21,77000.0
2022-01-04,73.21,75.39,67.72,71.66,442500.0
2022-01-05,72.0,74.0,72.0,73.7,140500.0
2022-01-06,73.3,73.3,70.0,72.03,53000.0
2022-01-07,71.85,72.45,71.1,72.03,60500.0
2022-01-10,72.25,74.3,71.7,74.0,369500.0
2022-01-11,74.5,75.4,74.3,75.29,625500.0
2022-01-12,74.5,75.25,74.4,74.58,77500.0
2022-01-13,74.02,74.45,74.01,74.4,16000.0
2022-01-14,74.3,76.0,74.0,75.58,208000.0
2022-01-17,76.2,76.2,73.01,75.51,123091.0
2022-01-18,73.01,75.25,73.01,75.07,77122.0
2022-01-19,75.25,75.25,74.5,74.98,82961.0
2022-01-20,74.02,75.0,73.5,74.63,154189.0
2022-01-21,74.75,75.24,73.25,74.5,37619.0
2022-01-24,74.75,75.25,74.54,75.13,48805.0
2022-01-25,75.94,76.0,75.0,75.36,218894.0
2022-01-26,75.85,75.88,75.0,75.11,75593.0
2022-01-27,74.99,74.99,73.25,73.64,556021.0
2022-01-28,74.5,74.5,73.11,73.95,60554.0
2022-01-31,75.0,75.0,73.98,74.0,71065.0
2022-02-01,74.5,74.5,73.9,73.99,66843.0
2022-02-02,73.91,73.99,73.45,73.85,659425.0
2022-02-03,74.66,77.83,74.0,76.71,794870.0
2022-02-04,76.5,77.25,74.71,76.59,589228.0
2022-02-07,76.8,77.0,75.5,76.57,330224.0
2022-02-08,76.99,76.99,76.0,76.29,373356.0
2022-02-09,76.29,80.6,75.1,79.9,3921875.0
2022-02-10,80.19,84.45,79.25,80.32,3978426.0
2022-02-11,79.8,80.9,78.31,78.95,1069164.0
2022-02-14,79.98,79.98,77.15,77.35,92665.0
2022-02-15,78.99,78.99,77.5,78.24,183747.0
2022-02-16,78.75,78.88,78.0,78.19,309255.0
2022-02-17,78.9,81.39,78.0,78.52,1147503.0
2022-02-18,78.72,79.0,78.2,78.5,107656.0
2022-02-21,78.1,79.43,77.95,78.18,262163.0
2022-02-22,77.75,79.0,76.21,78.11,709542.0
2022-02-23,78.11,78.89,76.27,77.5,204749.0
2022-02-24,76.9,77.0,74.5,75.52,799490.0
2022-02-25,76.99,77.25,75.39,76.24,229328.0
2022-02-28,77.8,77.8,76.0,77.12,361623.0
2022-03-01,78.48,79.4,77.0,77.41,733190.0
2022-03-02,76.16,78.0,76.16,77.33,158588.0
2022-03-03,77.49,77.49,76.5,76.58,94440.0
2022-03-04,77.95,77.95,76.5,76.66,22804.0
2022-03-07,75.13,76.7,73.8,73.99,137412.0
2022-03-08,73.99,74.0,72.75,73.0,204507.0
2022-03-09,73.0,75.75,71.26,71.84,129984.0
2022-03-10,73.5,74.0,72.75,73.76,492687.0
2022-03-11,75.0,75.0,73.5,73.81,702335.0
2022-03-14,73.0,74.5,72.75,73.77,26366.0
2022-03-15,74.98,74.98,73.7,74.5,137551.0
2022-03-16,74.9,74.9,73.99,74.48,228777.0
2022-03-17,75.0,75.0,73.02,73.18,31732.0
2022-03-18,73.0,76.0,72.01,73.89,180494.0
2022-03-21,74.0,74.75,73.75,73.99,12487.0
2022-03-22,74.49,74.49,73.2,73.36,17784.0
2022-03-24,74.39,74.47,72.75,73.49,101114.0
2022-03-25,74.42,74.45,72.75,72.8,40226.0
2022-03-28,74.14,74.14,72.01,72.4,713818.0
2022-03-29,72.98,74.38,72.98,73.5,486731.0
2022-03-30,74.38,74.38,72.71,73.0,55057.0
2022-03-31,73.75,74.0,72.75,73.9,86712.0
2022-04-01,72.0,74.75,72.0,74.02,493966.0
2022-04-04,74.0,74.0,71.0,72.68,18513.0
2022-04-05,74.0,74.0,72.68,73.34,211946.0
2022-04-06,73.7,73.98,72.53,73.02,330224.0
2022-04-07,73.01,73.5,72.91,73.0,119257.0
2022-04-08,72.1,73.8,72.1,73.4,198585.0
2022-04-11,74.5,75.4,73.11,73.94,415602.0
2022-04-12,74.7,74.7,73.0,74.17,555137.0
2022-04-13,74.84,74.84,73.26,74.0,79371.0
2022-04-14,74.68,74.68,73.48,73.97,27252.0
2022-04-15,74.94,74.94,73.5,74.0,64757.0
2022-04-18,74.1,74.88,72.8,73.28,138461.0
2022-04-19,73.69,73.69,72.16,72.51,9861.0
2022-04-20,72.52,74.88,71.72,71.98,35669.0
2022-04-21,73.99,73.99,70.1,70.47,196956.0
2022-04-22,72.0,72.0,70.02,71.3,71621.0
2022-04-25,74.14,74.14,71.5,71.86,44866.0
2022-04-26,72.69,72.69,71.0,71.9,89845.0
2022-04-27,72.96,72.96,70.75,70.91,66102.0
2022-04-28,72.48,72.48,69.75,70.74,999689.0
2022-05-06,70.75,72.5,69.5,70.12,21638.0
2022-05-09,70.25,70.75,65.5,67.5,211350.0
2022-05-10,65.25,68.19,65.25,67.51,84138.0
2022-05-11,68.49,68.49,66.45,66.54,207836.0
2022-05-12,64.5,67.25,64.5,67.0,100264.0
2022-05-13,66.0,72.02,65.13,71.32,196762.0
2022-05-16,71.32,71.32,67.26,70.22,48286.0
2022-05-17,71.99,71.99,69.0,69.54,97576.0
2022-05-18,68.0,70.5,68.0,68.43,114567.0
2022-05-19,68.5,68.99,66.95,67.47,130068.0
2022-05-20,70.5,70.5,67.0,67.54,64876.0
2022-05-23,67.8,67.98,65.11,66.02,74861.0
2022-05-24,65.11,67.25,64.5,65.34,61823.0
2022-05-25,64.9,65.5,63.0,64.99,162476.0
2022-05-26,65.25,68.22,63.64,68.03,37070.0
2022-05-27,69.03,71.0,67.01,67.52,211861.0
2022-05-30,67.75,69.5,67.3,68.81,90564.0
2022-05-31,69.0,69.24,67.5,67.57,20190.0
2022-06-01,67.99,67.99,66.5,66.7,58459.0
2022-06-02,65.21,68.0,65.21,65.61,22063.0
2022-06-03,65.75,68.98,63.95,63.98,68727.0
2022-06-06,64.25,65.25,64.2,64.95,16205.0
2022-06-07,65.25,67.25,65.0,65.4,344393.0
2022-06-08,65.5,65.5,64.85,65.0,152701.0
2022-06-09,64.51,66.0,64.51,65.1,351251.0
2022-06-10,65.2,65.7,65.0,65.15,22263.0
2022-06-13,68.85,68.85,63.6,64.2,178185.0
2022-06-14,64.5,64.9,64.0,64.09,25509.0
2022-06-15,65.69,65.69,63.5,64.11,17583.0
2022-06-16,66.0,66.0,63.11,64.01,121775.0
2022-06-17,64.0,65.0,62.02,64.52,203609.0
2022-06-20,64.0,64.99,63.9,64.0,74834.0
2022-06-21,65.89,65.89,63.8,64.79,60075.0
2022-06-22,64.8,65.05,63.5,64.0,106716.0
2022-06-23,64.5,64.7,64.23,64.5,129260.0
2022-06-24,65.94,65.94,60.11,62.0,253279.0
2022-06-27,62.0,62.49,61.0,61.54,73959.0
2022-06-28,61.97,61.97,60.0,60.74,115898.0
2022-06-29,62.84,62.84,61.1,61.19,40314.0
2022-06-30,61.8,61.98,61.0,61.0,53020.0
2022-07-01,62.8,62.8,60.0,60.6,30058.0
2022-07-04,60.99,61.95,60.35,60.93,181330.0
2022-07-05,61.8,62.0,60.85,61.14,47749.0
2022-07-06,61.14,61.5,61.0,61.0,86172.0
2022-07-07,61.0,61.9,60.9,61.02,104912.0
2022-07-13,60.54,61.93,60.54,61.0,28494.0
2022-07-14,61.11,61.83,60.95,61.32,515720.0
2022-07-15,61.8,62.5,61.0,61.84,92825.0
2022-07-18,61.02,62.99,59.5,60.64,248700.0
2022-07-19,61.5,61.5,58.01,59.54,504574.0
2022-07-20,60.8,62.7,57.75,60.83,1258243.0
2022-07-21,60.29,61.7,58.5,60.86,799100.0
2022-07-22,59.5,60.0,58.0,59.67,824584.0
2022-07-25,58.13,59.4,58.13,59.24,190879.0
2022-07-26,59.34,63.68,58.6,61.07,2024624.0
2022-07-27,60.1,62.19,60.1,61.65,180264.0
2022-07-28,61.65,62.5,61.1,62.3,69248.0
2022-07-29,61.4,63.4,61.0,62.23,75187.0
2022-08-01,63.4,63.4,61.05,61.51,63521.0
2022-08-02,59.5,61.5,58.03,59.07,313648.0
2022-08-03,60.69,61.05,58.5,59.2,513288.0
2022-08-04,59.45,61.0,59.45,60.67,210887.0
2022-08-05,60.67,61.9,60.13,61.02,384868.0
2022-08-10,61.3,63.0,61.0,62.54,120691.0
2022-08-11,62.74,63.0,61.0,62.16,213227.0
2022-08-12,62.5,64.9,62.0,63.93,354225.0
2022-08-15,64.49,68.72,64.49,67.71,3498042.0
2022-08-16,66.8,68.48,66.8,67.43,1692079.0
2022-08-17,67.98,67.99,66.0,66.32,161342.0
2022-08-18,66.1,66.99,66.0,66.09,114333.0
2022-08-19,66.75,67.0,66.0,66.01,101768.0
2022-08-22,66.5,66.5,64.0,66.08,92867.0
2022-08-23,66.9,66.9,64.5,66.0,1057815.0
2022-08-24,66.97,66.97,65.0,65.01,150891.0
2022-08-25,65.89,66.0,64.5,64.67,371580.0
2022-08-26,65.5,65.5,63.5,64.04,393901.0
2022-08-29,64.0,64.04,60.5,62.57,293860.0
2022-08-30,63.33,65.9,62.0,62.34,216325.0
2022-08-31,61.0,64.0,61.0,63.44,1677919.0
2022-09-01,63.9,64.99,62.25,63.01,273802.0
2022-09-02,64.0,64.0,62.3,62.98,395953.0
2022-09-05,63.01,63.85,61.52,62.71,263393.0
2022-09-06,61.62,62.8,61.62,62.24,302938.0
2022-09-07,62.8,63.1,62.25,63.01,603080.0
2022-09-08,63.0,63.55,62.25,63.19,32799.0
2022-09-09,62.02,64.25,62.02,63.49,833251.0
2022-09-12,63.69,64.8,62.99,63.61,370238.0
2022-09-13,64.0,64.0,61.25,63.01,287319.0
2022-09-14,63.85,65.99,62.25,65.38,1537449.0
2022-09-15,65.9,66.9,62.0,63.6,3604019.0
2022-09-16,63.6,64.5,63.0,63.9,451151.0
2022-09-19,63.92,64.1,63.04,63.5,268101.0
2022-09-20,63.5,64.2,62.5,63.0,375730.0
2022-09-21,63.97,63.97,62.0,62.87,77351.0
2022-09-22,61.5,63.25,61.5,63.05,94635.0
2022-09-23,63.5,63.5,62.05,63.05,118735.0
2022-09-26,62.05,63.49,62.0,62.97,203216.0
2022-09-27,62.75,63.5,62.1,62.54,307483.0
2022-09-28,62.99,62.99,62.5,62.57,305595.0
2022-09-29,62.5,62.99,62.25,62.52,73947.0
2022-09-30,62.26,63.5,62.26,62.95,99892.0
2022-10-03,62.29,63.7,62.01,62.34,36652.0
2022-10-04,62.9,63.0,62.31,62.71,749656.0
2022-10-05,62.8,62.9,62.06,62.53,60342.0
2022-10-06,62.1,63.89,61.9,63.07,326976.0
2022-10-07,62.0,62.0,58.72,59.92,298927.0
2022-10-10,59.0,60.83,58.5,58.75,109538.0
2022-10-11,58.57,59.39,56.7,57.31,326748.0
2022-10-12,56.76,60.0,56.5,58.5,88814.0
2022-10-13,58.52,59.24,58.0,59.0,29444.0
2022-10-14,59.0,59.95,58.11,59.17,41039.0
2022-10-17,59.98,59.99,58.1,59.09,22072.0
2022-10-18,60.0,63.0,59.05,61.48,923384.0
2022-10-19,61.5,62.44,61.0,62.02,674655.0
2022-10-20,62.3,62.5,61.5,62.43,68891.0
2022-10-21,61.5,63.89,61.0,62.0,83739.0
2022-10-24,63.55,63.55,61.76,62.3,117671.0
2022-10-25,62.89,62.89,61.01,62.01,11964.0
2022-10-26,60.5,62.0,60.5,61.11,391760.0
2022-10-27,62.0,62.0,60.48,61.01,681124.0
2022-10-28,61.5,61.9,59.1,60.01,67239.0
2022-10-31,61.25,61.25,59.06,59.82,7730.0
2022-11-01,61.89,61.89,58.51,59.87,17182.0
2022-11-02,61.0,61.3,59.02,60.62,38140.0
2022-11-03,60.04,61.5,60.04,61.42,39261.0
2022-11-04,61.0,61.49,60.5,60.98,4207.0
2022-11-07,61.0,61.02,59.9,60.06,32143.0
2022-11-08,60.75,61.0,55.6,58.88,1140911.0
2022-11-10,58.88,60.92,58.5,60.88,146275.0
2022-11-11,60.06,60.78,59.5,60.25,106095.0
2022-11-14,58.21,59.55,58.21,59.0,82805.0
